status,set_group,slot,jobs,ilevel,itemId,name,display,source
available,augury,legs,WAR/RDM/PLD/DRK/BST/RNG/SAM/DRG/BLU/GEO/RUN,119,28137,augury_cuisses_+1,augury_cuisses_+1,dealer_moogle.lua
available,aya,feet,WHM/RDM/BRD/BLU/GEO/RUN,119,25951,aya._gambieras_+2,aya._gambieras_+2,armor_catalog.lua
available,aya,hands,WHM/RDM/BRD/BLU/GEO/RUN,119,25833,aya._manopolas_+2,aya._manopolas_+2,armor_catalog.lua
available,aya,head,WHM/RDM/BRD/BLU/GEO/RUN,119,25572,aya._zucchetto_+2,aya._zucchetto_+2,armor_catalog.lua
available,aymur,main,BST,119,21751,aymur,aymur,dealer_moogle.lua
available,azimuth,body,GEO,119,23172,azimuth_coat_+2,azimuth_coat_+2,reforge_catalog.lua
available,azimuth,body,GEO,119,23507,azimuth_coat_+3,azimuth_coat_+3,reforge_catalog.lua
available,azimuth,body,GEO,119,26939,azimuth_coat_+1,azimuth_coat_+1,reforge_catalog.lua
available,azimuth,feet,GEO,119,23373,azimuth_gaiters_+2,azimuth_gaiters_+2,reforge_catalog.lua
available,azimuth,feet,GEO,119,23708,azimuth_gaiters_+3,azimuth_gaiters_+3,reforge_catalog.lua
available,azimuth,feet,GEO,119,27452,azimuth_gaiters_+1,azimuth_gaiters_+1,reforge_catalog.lua
available,azimuth,hands,GEO,119,23239,azimuth_gloves_+2,azimuth_gloves_+2,reforge_catalog.lua
available,azimuth,hands,GEO,119,23574,azimuth_gloves_+3,azimuth_gloves_+3,reforge_catalog.lua
available,azimuth,hands,GEO,119,27093,azimuth_gloves_+1,azimuth_gloves_+1,reforge_catalog.lua
available,azimuth,head,GEO,119,23105,azimuth_hood_+2,azimuth_hood_+2,reforge_catalog.lua
available,azimuth,head,GEO,119,23440,azimuth_hood_+3,azimuth_hood_+3,reforge_catalog.lua
available,azimuth,head,GEO,119,26781,azimuth_hood_+1,azimuth_hood_+1,reforge_catalog.lua
available,azimuth,legs,GEO,119,23306,azimuth_tights_+2,azimuth_tights_+2,reforge_catalog.lua
available,azimuth,legs,GEO,119,23641,azimuth_tights_+3,azimuth_tights_+3,reforge_catalog.lua
available,azimuth,legs,GEO,119,27278,azimuth_tights_+1,azimuth_tights_+1,reforge_catalog.lua
available,baghere,head,WAR/PLD/DRK/GEO,119,27708,baghere_salade,baghere_salade,dealer_moogle.lua
available,bagua,body,GEO,119,23150,bagua_tunic_+2,bagua_tunic_+2,deeds.lua
available,bagua,body,GEO,119,23485,bagua_tunic_+3,bagua_tunic_+3,reforge_catalog.lua
available,bagua,body,GEO,119,23983,bagua_tunic_+4,bagua_tunic_+4,dungeon_catalog.lua
available,bagua,body,GEO,119,26841,bagua_tunic_+1,bagua_tunic_+1,deeds.lua
available,bagua,feet,GEO,119,23351,bagua_sandals_+2,bagua_sandals_+2,deeds.lua
available,bagua,feet,GEO,119,23686,bagua_sandals_+3,bagua_sandals_+3,reforge_catalog.lua
available,bagua,feet,GEO,119,24118,bagua_sandals_+4,bagua_sandals_+4,dungeon_catalog.lua
available,bagua,feet,GEO,119,27369,bagua_sandals_+1,bagua_sandals_+1,deeds.lua
available,bagua,hands,GEO,119,23217,bagua_mitaines_+2,bagua_mitaines_+2,deeds.lua
available,bagua,hands,GEO,119,23552,bagua_mitaines_+3,bagua_mitaines_+3,reforge_catalog.lua
available,bagua,hands,GEO,119,24028,bagua_mitaines_+4,bagua_mitaines_+4,dungeon_catalog.lua
available,bagua,hands,GEO,119,27017,bagua_mitaines_+1,bagua_mitaines_+1,deeds.lua
available,bagua,head,GEO,119,23083,bagua_galero_+2,bagua_galero_+2,concentric_pulse.lua
available,bagua,head,GEO,119,23418,bagua_galero_+3,bagua_galero_+3,concentric_pulse.lua
available,bagua,head,GEO,119,23938,bagua_galero_+4,bagua_galero_+4,dungeon_catalog.lua
available,bagua,head,GEO,119,26665,bagua_galero_+1,bagua_galero_+1,deeds.lua
available,bagua,legs,GEO,119,23284,bagua_pants_+2,bagua_pants_+2,deeds.lua
available,bagua,legs,GEO,119,23619,bagua_pants_+3,bagua_pants_+3,reforge_catalog.lua
available,bagua,legs,GEO,119,24073,bagua_pants_+4,bagua_pants_+4,dungeon_catalog.lua
available,bagua,legs,GEO,119,27193,bagua_pants_+1,bagua_pants_+1,deeds.lua
available,barbarity,main,WAR/BST/GEO,119,21706,barbarity,barbarity,gear_progression_catalog.lua
available,barbarity,main,WAR/BST/GEO,119,21707,barbarity_+1,barbarity_+1,gear_progression_catalog.lua
available,battlecast,feet,WHM/BLM/RDM/BRD/SMN/BLU/PUP/SCH/GEO,119,28292,battlecast_gaiters,battlecast_gaiters,dealer_moogle.lua
available,beatific,sub,WAR/RDM/PLD/BST/SAM,119,28654,beatific_shield_+1,beatific_shield_+1,dealer_moogle.lua
available,beck,body,SMN,119,26927,beck._doublet_+1,beck._doublet_+1,reforge_catalog.lua
available,beck,feet,SMN,119,27440,beck._pigaches_+1,beck._pigaches_+1,reforge_catalog.lua
available,beck,hands,SMN,119,27081,beck._bracers_+1,beck._bracers_+1,reforge_catalog.lua
available,beck,legs,SMN,119,27266,beck._spats_+1,beck._spats_+1,reforge_catalog.lua
available,beckoners,body,SMN,119,23166,beckoners_doublet_+2,beck._doublet_+2,reforge_catalog.lua
available,beckoners,body,SMN,119,23501,beckoners_doublet_+3,beck._doublet_+3,reforge_catalog.lua
available,beckoners,feet,SMN,119,23367,beckoners_pigaches_+2,beck._pigaches_+2,reforge_catalog.lua
available,beckoners,feet,SMN,119,23702,beckoners_pigaches_+3,beck._pigaches_+3,reforge_catalog.lua
available,beckoners,hands,SMN,119,23233,beckoners_bracers_+2,beck._bracers_+2,reforge_catalog.lua
available,beckoners,hands,SMN,119,23568,beckoners_bracers_+3,beck._bracers_+3,reforge_catalog.lua
available,beckoners,head,SMN,119,23099,beckoners_horn_+2,beckoners_horn_+2,reforge_catalog.lua
available,beckoners,head,SMN,119,23434,beckoners_horn_+3,beckoners_horn_+3,reforge_catalog.lua
available,beckoners,head,SMN,119,26769,beckoners_horn_+1,beckoners_horn_+1,reforge_catalog.lua
available,beckoners,legs,SMN,119,23300,beckoners_spats_+2,beck._spats_+2,reforge_catalog.lua
available,beckoners,legs,SMN,119,23635,beckoners_spats_+3,beck._spats_+3,reforge_catalog.lua
available,befouled,head,WHM/BLM/RDM/DRK/SMN/SCH/GEO,119,26790,befouled_crown,befouled_crown,dealer_moogle.lua
available,beheader,main,WAR/DRK/GEO/RUN,119,20854,beheader_+1,beheader_+1,dealer_moogle.lua
available,bery,main,WAR/PLD/DRK/GEO/RUN,119,21660,bery._sword_+1,bery._sword_+1,synth
available,beryllium,ammo,WAR/RDM/THF/PLD/DRK/BST/RNG/SAM/NIN/GEO,119,21295,beryllium_arrow,beryllium_arrow,beryllium_quiver.lua
available,beryllium,ammo,WAR/THF/DRK/RNG/GEO,119,22285,beryllium_bolt,beryllium_bolt,beryllium_bolt_quiver.lua
available,beryllium,main,BLM/SMN/SCH/GEO,119,21556,beryllium_kris,beryllium_kris,synth
available,beryllium,main,BLM/SMN/SCH/GEO,119,21557,beryllium_kris_+1,beryllium_kris_+1,synth
available,beryllium,main,WAR/PLD/DRK/GEO/RUN,119,21659,beryllium_sword,beryllium_sword,synth
available,beryllium,main,WAR/DRK/BST/GEO/RUN,119,21708,beryllium_pick,beryllium_pick,synth
available,beryllium,main,WAR/DRK/BST/GEO/RUN,119,21709,beryllium_pick_+1,beryllium_pick_+1,synth
available,beryllium,main,SAM/NIN,119,21963,beryllium_tachi,beryllium_tachi,synth
available,beryllium,main,SAM/NIN,119,21964,beryllium_tachi_+1,beryllium_tachi_+1,synth
available,beryllium,main,WAR/WHM/PLD/GEO,119,22023,beryllium_mace,beryllium_mace,synth
available,beryllium,main,WAR/WHM/PLD/GEO,119,22024,beryllium_mace_+1,beryllium_mace_+1,synth
available,bestas,ranged,THF/NIN/BLU/DNC,119,21368,bestas_bane,bestas_bane,dealer_moogle.lua
available,bhikku,body,MNK,119,23153,bhikku_cyclas_+2,bhikku_cyclas_+2,reforge_catalog.lua
available,bhikku,body,MNK,119,23488,bhikku_cyclas_+3,bhikku_cyclas_+3,reforge_catalog.lua
available,bhikku,body,MNK,119,26901,bhikku_cyclas_+1,bhikku_cyclas_+1,reforge_catalog.lua
available,bhikku,feet,MNK,119,23354,bhikku_gaiters_+2,bhikku_gaiters_+2,reforge_catalog.lua
available,bhikku,feet,MNK,119,23689,bhikku_gaiters_+3,bhikku_gaiters_+3,reforge_catalog.lua
available,bhikku,feet,MNK,119,27414,bhikku_gaiters_+1,bhikku_gaiters_+1,reforge_catalog.lua
available,bhikku,hands,MNK,119,23220,bhikku_gloves_+2,bhikku_gloves_+2,reforge_catalog.lua
available,bhikku,hands,MNK,119,23555,bhikku_gloves_+3,bhikku_gloves_+3,reforge_catalog.lua
available,bhikku,hands,MNK,119,27055,bhikku_gloves_+1,bhikku_gloves_+1,reforge_catalog.lua
available,bhikku,head,MNK,119,23086,bhikku_crown_+2,bhikku_crown_+2,reforge_catalog.lua
available,bhikku,head,MNK,119,23421,bhikku_crown_+3,bhikku_crown_+3,reforge_catalog.lua
available,bhikku,head,MNK,119,26743,bhikku_crown_+1,bhikku_crown_+1,reforge_catalog.lua
available,bhikku,legs,MNK,119,23287,bhikku_hose_+2,bhikku_hose_+2,reforge_catalog.lua
available,bhikku,legs,MNK,119,23622,bhikku_hose_+3,bhikku_hose_+3,reforge_catalog.lua
available,bhikku,legs,MNK,119,27240,bhikku_hose_+1,bhikku_hose_+1,reforge_catalog.lua
available,bidenhander,main,GEO/RUN,119,21698,bidenhander,bidenhander,dealer_moogle.lua
available,bihu,body,BRD,119,23139,bihu_jstcorps._+2,bihu_jstcorps._+2,deeds.lua
available,bihu,body,BRD,119,23474,bihu_jstcorps._+3,bihu_jstcorps._+3,reforge_catalog.lua
available,bihu,body,BRD,119,23972,bihu_justaucorps_+4,bihu_just._+4,dungeon_catalog.lua
available,bihu,body,BRD,119,26819,bihu_jstcorps_+1,bihu_jstcorps_+1,deeds.lua
available,bihu,feet,BRD,119,23340,bihu_slippers_+2,bihu_slippers_+2,deeds.lua
available,bihu,feet,BRD,119,23675,bihu_slippers_+3,bihu_slippers_+3,reforge_catalog.lua
available,bihu,feet,BRD,119,24107,bihu_slippers_+4,bihu_slippers_+4,dungeon_catalog.lua
available,bihu,feet,BRD,119,27347,bihu_slippers_+1,bihu_slippers_+1,deeds.lua
available,bihu,hands,BRD,119,23206,bihu_cuffs_+2,bihu_cuffs_+2,deeds.lua
available,bihu,hands,BRD,119,23541,bihu_cuffs_+3,bihu_cuffs_+3,reforge_catalog.lua
available,bihu,hands,BRD,119,24017,bihu_cuffs_+4,bihu_cuffs_+4,dungeon_catalog.lua
available,bihu,hands,BRD,119,26995,bihu_cuffs_+1,bihu_cuffs_+1,deeds.lua
available,bihu,head,BRD,119,23072,bihu_roundlet_+2,bihu_roundlet_+2,deeds.lua
available,bihu,head,BRD,119,23407,bihu_roundlet_+3,bihu_roundlet_+3,reforge_catalog.lua
available,bihu,head,BRD,119,23927,bihu_roundlet_+4,bihu_roundlet_+4,dungeon_catalog.lua
available,bihu,head,BRD,119,26643,bihu_roundlet_+1,bihu_roundlet_+1,deeds.lua
available,bihu,legs,BRD,119,23273,bihu_cannions_+2,bihu_cannions_+2,deeds.lua
available,bihu,legs,BRD,119,23608,bihu_cannions_+3,bihu_cannions_+3,reforge_catalog.lua
available,bihu,legs,BRD,119,24062,bihu_cannions_+4,bihu_cann._+4,dungeon_catalog.lua
available,bihu,legs,BRD,119,27171,bihu_cannions_+1,bihu_cannions_+1,deeds.lua
available,blistering,head,ALL,119,25602,blistering_sallet_+1,blistering_sallet_+1,dealer_moogle.lua
available,blurred,main,MNK/PUP,119,20526,blurred_claws_+1,blurred_claws_+1,gear_progression_catalog.lua
available,blurred,main,WAR/RDM/THF/BST/BRD/RNG/NIN/COR/DNC/GEO,119,20602,blurred_knife_+1,blurred_knife_+1,gear_progression_catalog.lua
available,blurred,main,WAR/RDM/PLD/DRK/BLU/COR/GEO/RUN,119,20712,blurred_sword_+1,blurred_sword_+1,gear_progression_catalog.lua
available,blurred,main,WAR/DRK/BST/RNG/GEO/RUN,119,20803,blurred_axe_+1,blurred_axe_+1,gear_progression_catalog.lua
available,blurred,main,WAR/DRK/GEO/RUN,119,20850,blurred_cleaver_+1,blurred_cleaver_+1,gear_progression_catalog.lua
available,blurred,main,WAR/DRK/BST/GEO,119,20897,blurred_scythe_+1,blurred_scythe_+1,gear_progression_catalog.lua
available,blurred,main,WAR/SAM/DRG/GEO,119,20941,blurred_lance_+1,blurred_lance_+1,gear_progression_catalog.lua
available,blurred,main,WAR/MNK/WHM/BLM/PLD/SMN/BLU/SCH/GEO,119,21093,blurred_rod,blurred_rod,victory_smite.lua
available,blurred,main,WAR/MNK/WHM/BLM/PLD/SMN/BLU/SCH/GEO,119,21094,blurred_rod_+1,blurred_rod_+1,gear_progression_catalog.lua
available,blurred,main,WAR/PLD/DRK/GEO/RUN,119,21701,blurred_clay._+1,blurred_clay._+1,gear_progression_catalog.lua
available,bocluamni,ranged,RNG,119,21230,bocluamni_+2,bocluamni_+2,dealer_moogle.lua
available,boii,body,WAR/GEO,119,23152,boii_lorica_+2,boii_lorica_+2,reforge_catalog.lua
available,boii,body,WAR/GEO,119,23487,boii_lorica_+3,boii_lorica_+3,reforge_catalog.lua
available,boii,body,WAR/GEO,119,26899,boii_lorica_+1,boii_lorica_+1,reforge_catalog.lua
available,boii,feet,WAR/GEO,119,23353,boii_calligae_+2,boii_calligae_+2,reforge_catalog.lua
available,boii,feet,WAR/GEO,119,23688,boii_calligae_+3,boii_calligae_+3,reforge_catalog.lua
available,boii,feet,WAR/GEO,119,27412,boii_calligae_+1,boii_calligae_+1,reforge_catalog.lua
available,boii,hands,WAR/GEO,119,23219,boii_mufflers_+2,boii_mufflers_+2,reforge_catalog.lua
available,boii,hands,WAR/GEO,119,23554,boii_mufflers_+3,boii_mufflers_+3,reforge_catalog.lua
available,boii,hands,WAR/GEO,119,27053,boii_mufflers_+1,boii_mufflers_+1,reforge_catalog.lua
available,boii,head,WAR/GEO,119,23085,boii_mask_+2,boii_mask_+2,reforge_catalog.lua
available,boii,head,WAR/GEO,119,23420,boii_mask_+3,boii_mask_+3,reforge_catalog.lua
available,boii,head,WAR/GEO,119,26741,boii_mask_+1,boii_mask_+1,reforge_catalog.lua
available,boii,legs,WAR/GEO,119,23286,boii_cuisses_+2,boii_cuisses_+2,reforge_catalog.lua
available,boii,legs,WAR/GEO,119,23621,boii_cuisses_+3,boii_cuisses_+3,reforge_catalog.lua
available,boii,legs,WAR/GEO,119,27238,boii_cuisses_+1,boii_cuisses_+1,reforge_catalog.lua
available,bolelabunga,main,WHM/BLM/RDM/SMN/BLU/SCH/GEO,119,21111,bolelabunga,bolelabunga,dealer_moogle.lua
available,brave,main,PLD/DRK/GEO/RUN,119,21676,brave_blade_iii,brave_blade_iii,mog_bonanza.lua
available,bravery,body,BLM/SMN/SCH/GEO,119,24153,bravery_coat,bravery_coat,armor_catalog.lua
available,bravery,feet,BLM/SMN/SCH/GEO,119,24162,bravery_sabots,bravery_sabots,armor_catalog.lua
available,bravery,hands,BLM/SMN/SCH/GEO,119,24156,bravery_gloves,bravery_gloves,armor_catalog.lua
available,bravery,legs,BLM/SMN/SCH/GEO,119,24159,bravery_tonban,bravery_tonban,armor_catalog.lua
available,bravura,main,WAR/GEO,119,21756,bravura,bravura,dealer_moogle.lua
available,brioso,body,BRD,119,23116,brioso_justau._+2,brioso_justau._+2,deeds.lua
available,brioso,body,BRD,119,23451,brioso_justau._+3,brioso_justau._+3,reforge_catalog.lua
available,brioso,body,BRD,119,23949,brioso_justaucorps_+4,brioso_just._+4,dungeon_catalog.lua
available,brioso,body,BRD,119,27837,brioso_just._+1,brioso_just._+1,deeds.lua
available,brioso,feet,BRD,119,23317,brioso_slippers_+2,brioso_slippers_+2,deeds.lua
available,brioso,feet,BRD,119,23652,brioso_slippers_+3,brioso_slippers_+3,reforge_catalog.lua
available,brioso,feet,BRD,119,24084,brioso_slippers_+4,brioso_slippers_+4,dungeon_catalog.lua
available,brioso,feet,BRD,119,28253,brioso_slippers_+1,brioso_slippers_+1,deeds.lua
available,brioso,hands,BRD,119,23183,brioso_cuffs_+2,brioso_cuffs_+2,deeds.lua
available,brioso,hands,BRD,119,23518,brioso_cuffs_+3,brioso_cuffs_+3,reforge_catalog.lua
available,brioso,hands,BRD,119,23994,brioso_cuffs_+4,brioso_cuffs_+4,dungeon_catalog.lua
available,brioso,hands,BRD,119,27973,brioso_cuffs_+1,brioso_cuffs_+1,deeds.lua
available,brioso,head,BRD,119,23049,brioso_roundlet_+2,brioso_roundlet_+2,deeds.lua
available,brioso,head,BRD,119,23384,brioso_roundlet_+3,brioso_roundlet_+3,reforge_catalog.lua
available,brioso,head,BRD,119,23904,brioso_roundlet_+4,brioso_roundlet_+4,dungeon_catalog.lua
available,brioso,head,BRD,119,27693,brioso_roundlet_+1,brioso_roundlet_+1,deeds.lua
available,brioso,legs,BRD,119,23250,brioso_cannions_+2,brioso_cannions_+2,deeds.lua
available,brioso,legs,BRD,119,23585,brioso_cannions_+3,brioso_cannions_+3,reforge_catalog.lua
available,brioso,legs,BRD,119,24039,brioso_cannions_+4,brios._cann._+4,dungeon_catalog.lua
available,brioso,legs,BRD,119,28120,brioso_cann._+1,brioso_cann._+1,deeds.lua
available,brontes,legs,WAR/PLD/DRK/GEO,119,28142,brontes_cuisses,brontes_cuisses,dealer_moogle.lua
available,bunzis,body,WHM/RDM/BRD/SMN,119,23767,bunzis_rob,bunzis_robe,armor_catalog.lua
available,bunzis,feet,WHM/RDM/BRD/SMN,119,23788,bunzis_sabots,bunzis_sabots,armor_catalog.lua
available,bunzis,hands,WHM/RDM/BRD/SMN,119,23774,bunzis_gloves,bunzis_gloves,armor_catalog.lua
available,bunzis,head,WHM/RDM/BRD/SMN,119,23760,bunzis_hat,bunzis_hat,Khe_Chalahko.lua
available,bunzis,legs,WHM/RDM/BRD/SMN,119,23781,bunzis_pants,bunzis_pants,armor_catalog.lua
available,buramenkah,main,RDM/PLD/BLU/GEO,119,20738,buramenkah,buramenkah,dealer_moogle.lua
available,buramgh,main,BST,119,20807,buramgh_+1,buramgh_+1,dealer_moogle.lua
available,burtgang,main,PLD/GEO,119,20687,burtgang,burtgang,dealer_moogle.lua
available,cab,body,PLD/GEO,119,23136,cab._surcoat_+2,cab._surcoat_+2,deeds.lua
available,cab,body,PLD/GEO,119,23471,cab._surcoat_+3,cab._surcoat_+3,reforge_catalog.lua
available,cab,body,PLD/GEO,119,26813,cab._surcoat_+1,cab._surcoat_+1,deeds.lua
available,cab,feet,PLD/GEO,119,23337,cab._leggings_+2,cab._leggings_+2,deeds.lua
available,cab,feet,PLD/GEO,119,23672,cab._leggings_+3,cab._leggings_+3,reforge_catalog.lua
available,cab,feet,PLD/GEO,119,27341,cab._leggings_+1,cab._leggings_+1,deeds.lua
available,cab,hands,PLD/GEO,119,23203,cab._gauntlets_+2,cab._gauntlets_+2,deeds.lua
available,cab,hands,PLD/GEO,119,23538,cab._gauntlets_+3,cab._gauntlets_+3,reforge_catalog.lua
available,cab,hands,PLD/GEO,119,26989,cab._gauntlets_+1,cab._gauntlets_+1,deeds.lua
available,cab,head,PLD/GEO,119,23069,cab._coronet_+2,cab._coronet_+2,deeds.lua
available,cab,head,PLD/GEO,119,23404,cab._coronet_+3,cab._coronet_+3,reforge_catalog.lua
available,cab,head,PLD/GEO,119,26637,cab._coronet_+1,cab._coronet_+1,deeds.lua
available,cab,legs,PLD/GEO,119,23270,cab._breeches_+2,cab._breeches_+2,deeds.lua
available,cab,legs,PLD/GEO,119,23605,cab._breeches_+3,cab._breeches_+3,reforge_catalog.lua
available,cab,legs,PLD/GEO,119,27165,cab._breeches_+1,cab._breeches_+1,deeds.lua
available,caballarius,body,PLD/GEO,119,23969,caballarius_surcoat_+4,cab._surcoat_+4,dungeon_catalog.lua
available,caballarius,feet,PLD/GEO,119,24104,caballarius_leggings_+4,cab._leggings_+4,dungeon_catalog.lua
available,caballarius,hands,PLD/GEO,119,24014,caballarius_gauntlets_+4,cab._gauntlets_+4,dungeon_catalog.lua
available,caballarius,head,PLD/GEO,119,23924,caballarius_coronet_+4,cab._coronet_+4,dungeon_catalog.lua
available,caballarius,legs,PLD/GEO,119,24059,caballarius_breeches_+4,cab._breeches_+4,dungeon_catalog.lua
available,cagliostros,main,WHM/BLM/SMN/SCH/GEO,119,21116,cagliostros_rod,cagliostros_rod,dealer_moogle.lua
available,caladbolg,main,PLD/DRK/GEO,119,20747,caladbolg,caladbolg,gear_progression_catalog.lua
available,caladbolg,main,PLD/DRK/GEO,119,21684,caladbolg,caladbolg,dealer_moogle.lua
available,caliburnus,main,RDM/PLD/BLU/GEO,119,21646,caliburnus,caliburnus,dungeon_catalog.lua
available,calved,main,WAR/MNK/RDM/THF/DRK/BST/NIN/PUP/DNC/GEO,119,20529,calved_claws,calved_claws,dealer_moogle.lua
available,carm,body,RDM/PLD/DRK/RNG/DRG/BLU/COR/GEO/RUN,119,26854,carm._scale_mail,carm._scale_mail,abjurations.lua
available,carm,body,RDM/PLD/DRK/RNG/DRG/BLU/COR/GEO/RUN,119,26855,carm._sc._mail_+1,carm._sc._mail_+1,abjurations.lua
available,carmine,feet,RDM/PLD/DRK/RNG/DRG/BLU/COR/GEO/RUN,119,27382,carmine_greaves,carmine_greaves,abjurations.lua
available,carmine,feet,RDM/PLD/DRK/RNG/DRG/BLU/COR/GEO/RUN,119,27383,carmine_greaves_+1,carmine_greaves_+1,abjurations.lua
available,carmine,hands,RDM/PLD/DRK/RNG/DRG/BLU/COR/GEO/RUN,119,27030,carmine_fin._ga.,carmine_fin._ga.,abjurations.lua
available,carmine,hands,RDM/PLD/DRK/RNG/DRG/BLU/COR/GEO/RUN,119,27031,carmine_fin._ga._+1,carmine_fin._ga._+1,abjurations.lua
available,carmine,head,RDM/PLD/DRK/RNG/DRG/BLU/COR/GEO/RUN,119,26678,carmine_mask,carmine_mask,abjurations.lua
available,carmine,head,RDM/PLD/DRK/RNG/DRG/BLU/COR/GEO/RUN,119,26679,carmine_mask_+1,carmine_mask_+1,abjurations.lua
available,carmine,legs,RDM/PLD/DRK/RNG/DRG/BLU/COR/GEO/RUN,119,27206,carmine_cuisses,carmine_cuisses,abjurations.lua
available,carmine,legs,RDM/PLD/DRK/RNG/DRG/BLU/COR/GEO/RUN,119,27207,carmine_cuisses_+1,carmine_cuisses_+1,abjurations.lua
available,carnwenhan,main,BRD,119,20586,carnwenhan,carnwenhan,dealer_moogle.lua
available,castigation,main,WAR/GEO,119,20864,castigation,castigation,dealer_moogle.lua
available,cath,main,WHM/GEO,119,21071,cath_palug_hammer,c._palug_hammer,dungeon_catalog.lua
available,chango,main,WAR/GEO,119,20843,chango,chango,dealer_moogle.lua
available,chas,legs,COR,119,27270,chas._culottes_+1,chas._culottes_+1,reforge_catalog.lua
available,chass,feet,COR,119,27444,chass._bottes_+1,chass._bottes_+1,reforge_catalog.lua
available,chass,head,COR,119,26773,chass._tricorne_+1,chass._tricorne_+1,reforge_catalog.lua
available,chasseurs,body,COR,119,23168,chasseurs_frac_+2,chasseurs_frac_+2,reforge_catalog.lua
available,chasseurs,body,COR,119,23503,chasseurs_frac_+3,chasseurs_frac_+3,reforge_catalog.lua
available,chasseurs,body,COR,119,26931,chasseurs_frac_+1,chasseurs_frac_+1,reforge_catalog.lua
available,chasseurs,feet,COR,119,23369,chasseurs_bottes_+2,chass._bottes_+2,reforge_catalog.lua
available,chasseurs,feet,COR,119,23704,chasseurs_bottes_+3,chass._bottes_+3,reforge_catalog.lua
available,chasseurs,hands,COR,119,23235,chasseurs_gants_+2,chasseurs_gants_+2,reforge_catalog.lua
available,chasseurs,hands,COR,119,23570,chasseurs_gants_+3,chasseurs_gants_+3,reforge_catalog.lua
available,chasseurs,hands,COR,119,27085,chasseurs_gants_+1,chasseurs_gants_+1,reforge_catalog.lua
available,chasseurs,head,COR,119,23101,chasseurs_tricorne_+2,chass._tricorne_+2,reforge_catalog.lua
